continente,pais,ano,mes,chegadas
America Central e Caribe,El Salvador,2022,novembro,1
America Central e Caribe,El Salvador,2022,outubro,2
America Central e Caribe,El Salvador,2023,agosto,1
America Central e Caribe,El Salvador,2023,fevereiro,1
America Central e Caribe,El Salvador,2023,janeiro,1
America Central e Caribe,El Salvador,2023,julho,1
America Central e Caribe,El Salvador,2023,junho,1
America Central e Caribe,El Salvador,2023,maio,1
America Central e Caribe,El Salvador,2023,marco,1
America Central e Caribe,El Salvador,2023,outubro,4
America Central e Caribe,El Salvador,2024,abril,1
America Central e Caribe,El Salvador,2024,agosto,2
America Central e Caribe,El Salvador,2024,janeiro,1
America Central e Caribe,El Salvador,2024,julho,4
America Central e Caribe,El Salvador,2024,junho,1
America Central e Caribe,El Salvador,2024,novembro,1
America Central e Caribe,El Salvador,2024,outubro,2
America Central e Caribe,El Salvador,2024,setembro,2
America Central e Caribe,Guatemala,2015,julho,2
America Central e Caribe,Guatemala,2015,junho,2
America Central e Caribe,Guatemala,2015,novembro,2
America Central e Caribe,Guatemala,2016,agosto,2
America Central e Caribe,Guatemala,2016,dezembro,2
America Central e Caribe,Guatemala,2016,julho,2
America Central e Caribe,Guatemala,2016,novembro,2
America Central e Caribe,Guatemala,2016,outubro,3
America Central e Caribe,Guatemala,2017,dezembro,1
America Central e Caribe,Guatemala,2017,maio,1
America Central e Caribe,Guatemala,2017,outubro,1
America Central e Caribe,Guatemala,2017,setembro,1
America Central e Caribe,Guatemala,2018,abril,3
America Central e Caribe,Guatemala,2018,agosto,4
America Central e Caribe,Guatemala,2018,dezembro,4
America Central e Caribe,Guatemala,2018,junho,4
America Central e Caribe,Guatemala,2018,novembro,3
America Central e Caribe,Guatemala,2018,outubro,1
America Central e Caribe,Guatemala,2019,agosto,1
America Central e Caribe,Guatemala,2019,fevereiro,1
America Central e Caribe,Guatemala,2019,janeiro,5
America Central e Caribe,Guatemala,2019,julho,2
America Central e Caribe,Guatemala,2019,junho,1
America Central e Caribe,Guatemala,2019,marco,1
America Central e Caribe,Guatemala,2019,outubro,1
America Central e Caribe,Guatemala,2019,setembro,1
America Central e Caribe,Guatemala,2020,fevereiro,3
America Central e Caribe,Guatemala,2023,dezembro,1
America Central e Caribe,Guatemala,2023,fevereiro,1
America Central e Caribe,Guatemala,2023,marco,3
America Central e Caribe,Guatemala,2023,novembro,3
America Central e Caribe,Guatemala,2023,outubro,1
America Central e Caribe,Guatemala,2023,setembro,2
America Central e Caribe,Guatemala,2024,outubro,1
America Central e Caribe,Haiti,2016,outubro,5
America Central e Caribe,Haiti,2016,setembro,2
America Central e Caribe,Haiti,2017,agosto,2
America Central e Caribe,Haiti,2017,dezembro,2
America Central e Caribe,Haiti,2017,julho,2
America Central e Caribe,Haiti,2017,junho,1
America Central e Caribe,Haiti,2017,maio,1
America Central e Caribe,Haiti,2017,novembro,2
America Central e Caribe,Haiti,2017,outubro,2
America Central e Caribe,Haiti,2018,dezembro,3
America Central e Caribe,Haiti,2018,fevereiro,1
America Central e Caribe,Haiti,2018,janeiro,1
America Central e Caribe,Haiti,2018,julho,4
America Central e Caribe,Haiti,2018,junho,3
America Central e Caribe,Haiti,2018,maio,6
America Central e Caribe,Haiti,2018,novembro,6
America Central e Caribe,Haiti,2018,setembro,1
America Central e Caribe,Haiti,2019,abril,2
America Central e Caribe,Haiti,2019,dezembro,7
America Central e Caribe,Haiti,2019,julho,4
America Central e Caribe,Haiti,2019,junho,5
America Central e Caribe,Haiti,2019,marco,6
America Central e Caribe,Haiti,2019,novembro,4
America Central e Caribe,Haiti,2019,outubro,4
America Central e Caribe,Haiti,2019,setembro,1
America Central e Caribe,Haiti,2020,janeiro,4
America Central e Caribe,Haiti,2020,marco,1
America Central e Caribe,Haiti,2023,junho,2
America Central e Caribe,Haiti,2023,outubro,1
America Central e Caribe,Haiti,2024,abril,1
America Central e Caribe,Haiti,2024,novembro,1
America Central e Caribe,Haiti,2024,outubro,2
America Central e Caribe,Honduras,2015,julho,1
America Central e Caribe,Honduras,2015,junho,2
America Central e Caribe,Honduras,2016,agosto,6
America Central e Caribe,Honduras,2016,dezembro,3
America Central e Caribe,Honduras,2016,fevereiro,2
America Central e Caribe,Honduras,2016,novembro,2
America Central e Caribe,Honduras,2018,dezembro,1
America Central e Caribe,Honduras,2018,fevereiro,1
America Central e Caribe,Honduras,2018,maio,1
America Central e Caribe,Honduras,2018,novembro,7
America Central e Caribe,Honduras,2018,outubro,3
America Central e Caribe,Honduras,2018,setembro,1
America Central e Caribe,Honduras,2019,abril,2
America Central e Caribe,Honduras,2019,agosto,2
America Central e Caribe,Honduras,2019,fevereiro,2
America Central e Caribe,Honduras,2019,janeiro,3
America Central e Caribe,Honduras,2019,julho,1
America Central e Caribe,Honduras,2019,junho,6
America Central e Caribe,Honduras,2019,maio,1
America Central e Caribe,Honduras,2019,setembro,1
America Central e Caribe,Honduras,2021,setembro,1
America Central e Caribe,Honduras,2023,agosto,2
America Central e Caribe,Honduras,2023,dezembro,2
America Central e Caribe,Honduras,2023,fevereiro,1
America Central e Caribe,Honduras,2023,janeiro,1
America Central e Caribe,Honduras,2023,outubro,4
America Central e Caribe,Honduras,2024,abril,1
America Central e Caribe,Honduras,2024,dezembro,2
America Central e Caribe,Honduras,2024,fevereiro,1
America Central e Caribe,Honduras,2024,janeiro,4
America Central e Caribe,Honduras,2024,julho,2
America Central e Caribe,Honduras,2024,junho,1
America Central e Caribe,Honduras,2024,marco,1
America Central e Caribe,Honduras,2024,novembro,10
America Central e Caribe,Honduras,2024,outubro,1
America Central e Caribe,Honduras,2024,setembro,1
America Central e Caribe,Nicaragua,2016,julho,3
America Central e Caribe,Nicaragua,2016,junho,2
America Central e Caribe,Nicaragua,2018,agosto,1
America Central e Caribe,Nicaragua,2018,janeiro,1
America Central e Caribe,Nicaragua,2018,julho,1
America Central e Caribe,Nicaragua,2018,junho,1
America Central e Caribe,Nicaragua,2018,novembro,3
America Central e Caribe,Nicaragua,2018,setembro,1
America Central e Caribe,Nicaragua,2019,abril,2
America Central e Caribe,Nicaragua,2019,agosto,2
America Central e Caribe,Nicaragua,2019,dezembro,1
America Central e Caribe,Nicaragua,2019,fevereiro,2
America Central e Caribe,Nicaragua,2019,janeiro,3
America Central e Caribe,Nicaragua,2019,junho,3
America Central e Caribe,Nicaragua,2019,outubro,2
America Central e Caribe,Nicaragua,2022,dezembro,1
America Central e Caribe,Nicaragua,2022,setembro,1
America Central e Caribe,Nicaragua,2023,maio,1
America Central e Caribe,Nicaragua,2024,dezembro,1
America Central e Caribe,Nicaragua,2024,fevereiro,1
America Central e Caribe,Nicaragua,2024,janeiro,1
America Central e Caribe,Nicaragua,2024,julho,1
America Central e Caribe,Nicaragua,2024,novembro,1
America Central e Caribe,Nicaragua,2024,outubro,1
America Central e Caribe,Outros paises,2015,dezembro,3
America Central e Caribe,Outros paises,2015,janeiro,2
America Central e Caribe,Outros paises,2016,abril,2
America Central e Caribe,Outros paises,2016,agosto,2
America Central e Caribe,Outros paises,2016,dezembro,2
America Central e Caribe,Outros paises,2016,novembro,2
America Central e Caribe,Outros paises,2016,outubro,6
America Central e Caribe,Outros paises,2016,setembro,2
America Central e Caribe,Outros paises,2017,julho,1
America Central e Caribe,Outros paises,2017,junho,1
America Central e Caribe,Outros paises,2017,marco,1
America Central e Caribe,Outros paises,2017,outubro,1
America Central e Caribe,Outros paises,2018,abril,3
America Central e Caribe,Outros paises,2018,agosto,1
America Central e Caribe,Outros paises,2018,dezembro,3
America Central e Caribe,Outros paises,2018,janeiro,2
America Central e Caribe,Outros paises,2018,julho,1
America Central e Caribe,Outros paises,2018,novembro,3
America Central e Caribe,Outros paises,2018,outubro,1
America Central e Caribe,Outros paises,2018,setembro,4
America Central e Caribe,Outros paises,2019,agosto,2
America Central e Caribe,Outros paises,2019,dezembro,4
America Central e Caribe,Outros paises,2019,fevereiro,5
America Central e Caribe,Outros paises,2019,junho,3
America Central e Caribe,Outros paises,2019,maio,1
America Central e Caribe,Outros paises,2019,marco,1
America Central e Caribe,Outros paises,2019,outubro,1
America Central e Caribe,Outros paises,2019,setembro,1
America Central e Caribe,Outros paises,2020,dezembro,4
America Central e Caribe,Outros paises,2020,fevereiro,1
America Central e Caribe,Outros paises,2020,novembro,2
America Central e Caribe,Outros paises,2020,outubro,2
America Central e Caribe,Outros paises,2020,setembro,1
America Central e Caribe,Outros paises,2021,agosto,4
America Central e Caribe,Outros paises,2021,setembro,1
America Central e Caribe,Outros paises,2022,dezembro,4
America Central e Caribe,Outros paises,2023,abril,6
America Central e Caribe,Outros paises,2023,dezembro,1
America Central e Caribe,Outros paises,2023,janeiro,1
America Central e Caribe,Outros paises,2023,julho,2
America Central e Caribe,Outros paises,2023,novembro,2
America Central e Caribe,Outros paises,2023,outubro,7
America Central e Caribe,Outros paises,2023,setembro,1
America Central e Caribe,Outros paises da America Central e Caribe,2024,abril,3
America Central e Caribe,Outros paises da America Central e Caribe,2024,dezembro,1
America Central e Caribe,Outros paises da America Central e Caribe,2024,fevereiro,3
America Central e Caribe,Outros paises da America Central e Caribe,2024,julho,2
America Central e Caribe,Outros paises da America Central e Caribe,2024,junho,3
America Central e Caribe,Outros paises da America Central e Caribe,2024,maio,5
America Central e Caribe,Outros paises da America Central e Caribe,2024,marco,4
America Central e Caribe,Outros paises da America Central e Caribe,2024,novembro,6
America Central e Caribe,Outros paises da America Central e Caribe,2024,outubro,3
America Central e Caribe,Outros paises da America Central e Caribe,2024,setembro,2
America Central e Caribe,Panama,2015,agosto,3
America Central e Caribe,Panama,2015,julho,2
America Central e Caribe,Panama,2015,marco,2
America Central e Caribe,Panama,2015,novembro,4
America Central e Caribe,Panama,2016,abril,2
America Central e Caribe,Panama,2016,agosto,3
America Central e Caribe,Panama,2016,junho,3
America Central e Caribe,Panama,2016,novembro,2
America Central e Caribe,Panama,2018,agosto,22
America Central e Caribe,Panama,2018,dezembro,41
America Central e Caribe,Panama,2018,julho,31
America Central e Caribe,Panama,2018,novembro,30
America Central e Caribe,Panama,2018,outubro,19
America Central e Caribe,Panama,2018,setembro,15
America Central e Caribe,Panama,2019,agosto,2
America Central e Caribe,Panama,2019,dezembro,1
America Central e Caribe,Panama,2019,fevereiro,18
America Central e Caribe,Panama,2019,janeiro,28
America Central e Caribe,Panama,2019,julho,13
America Central e Caribe,Panama,2019,junho,14
America Central e Caribe,Panama,2019,maio,3
America Central e Caribe,Panama,2019,marco,12
America Central e Caribe,Panama,2022,maio,1
America Central e Caribe,Panama,2023,abril,1
America Central e Caribe,Panama,2023,agosto,1
America Central e Caribe,Panama,2023,dezembro,2
America Central e Caribe,Panama,2023,julho,1
America Central e Caribe,Panama,2023,maio,1
America Central e Caribe,Panama,2024,agosto,1
America Central e Caribe,Panama,2024,janeiro,1
America Central e Caribe,Panama,2024,junho,1
America Central e Caribe,Republica Dominicana,2015,dezembro,1
America Central e Caribe,Republica Dominicana,2015,julho,2
America Central e Caribe,Republica Dominicana,2015,marco,8
America Central e Caribe,Republica Dominicana,2016,abril,2
America Central e Caribe,Republica Dominicana,2016,dezembro,2
America Central e Caribe,Republica Dominicana,2016,janeiro,2
America Central e Caribe,Republica Dominicana,2016,julho,3
America Central e Caribe,Republica Dominicana,2016,junho,2
America Central e Caribe,Republica Dominicana,2016,novembro,2
America Central e Caribe,Republica Dominicana,2017,agosto,2
America Central e Caribe,Republica Dominicana,2017,dezembro,3
America Central e Caribe,Republica Dominicana,2017,fevereiro,2
America Central e Caribe,Republica Dominicana,2017,janeiro,2
America Central e Caribe,Republica Dominicana,2017,maio,1
America Central e Caribe,Republica Dominicana,2017,marco,1
America Central e Caribe,Republica Dominicana,2017,outubro,2
America Central e Caribe,Republica Dominicana,2017,setembro,2
America Central e Caribe,Republica Dominicana,2018,abril,4
America Central e Caribe,Republica Dominicana,2018,dezembro,1
America Central e Caribe,Republica Dominicana,2018,julho,1
America Central e Caribe,Republica Dominicana,2018,maio,1
America Central e Caribe,Republica Dominicana,2018,marco,1
America Central e Caribe,Republica Dominicana,2018,novembro,6
America Central e Caribe,Republica Dominicana,2018,outubro,3
America Central e Caribe,Republica Dominicana,2018,setembro,3
America Central e Caribe,Republica Dominicana,2019,agosto,2
America Central e Caribe,Republica Dominicana,2019,dezembro,1
America Central e Caribe,Republica Dominicana,2019,janeiro,1
America Central e Caribe,Republica Dominicana,2019,junho,3
America Central e Caribe,Republica Dominicana,2019,maio,1
America Central e Caribe,Republica Dominicana,2019,marco,3
America Central e Caribe,Republica Dominicana,2019,novembro,2
America Central e Caribe,Republica Dominicana,2019,setembro,1
America Central e Caribe,Republica Dominicana,2020,fevereiro,1
America Central e Caribe,Republica Dominicana,2021,dezembro,1
America Central e Caribe,Republica Dominicana,2021,julho,1
America Central e Caribe,Republica Dominicana,2021,novembro,1
America Central e Caribe,Republica Dominicana,2022,agosto,1
America Central e Caribe,Republica Dominicana,2022,janeiro,1
America Central e Caribe,Republica Dominicana,2022,novembro,2
America Central e Caribe,Republica Dominicana,2023,abril,1
America Central e Caribe,Republica Dominicana,2023,agosto,1
America Central e Caribe,Republica Dominicana,2023,fevereiro,2
America Central e Caribe,Republica Dominicana,2023,janeiro,2
America Central e Caribe,Republica Dominicana,2023,junho,1
America Central e Caribe,Republica Dominicana,2023,maio,1
America Central e Caribe,Republica Dominicana,2023,novembro,4
America Central e Caribe,Republica Dominicana,2023,outubro,2
America Central e Caribe,Republica Dominicana,2023,setembro,6
America Central e Caribe,Republica Dominicana,2024,abril,1
America Central e Caribe,Republica Dominicana,2024,agosto,2
America Central e Caribe,Republica Dominicana,2024,dezembro,1
America Central e Caribe,Republica Dominicana,2024,janeiro,1
America Central e Caribe,Republica Dominicana,2024,julho,1
America Central e Caribe,Republica Dominicana,2024,junho,1
America Central e Caribe,Republica Dominicana,2024,maio,2
America Central e Caribe,Republica Dominicana,2024,outubro,2
America Central e Caribe,Republica Dominicana,2024,setembro,2
America Central e Caribe,Trinidad e Tobago,2016,novembro,2
America Central e Caribe,Trinidad e Tobago,2018,julho,1
America Central e Caribe,Trinidad e Tobago,2018,novembro,1
America Central e Caribe,Trinidad e Tobago,2019,abril,1
America Central e Caribe,Trinidad e Tobago,2019,fevereiro,4
America Central e Caribe,Trinidad e Tobago,2019,janeiro,2
America Central e Caribe,Trinidad e Tobago,2019,julho,1
America Central e Caribe,Trinidad e Tobago,2019,junho,1
America Central e Caribe,Trinidad e Tobago,2019,maio,2
America Central e Caribe,Trinidad e Tobago,2020,janeiro,1
America Central e Caribe,Trinidad e Tobago,2020,novembro,1
America Central e Caribe,Trinidad e Tobago,2023,outubro,2
America Central e Caribe,Trinidad e Tobago,2024,julho,1
America Central e Caribe,Trinidad e Tobago,2024,novembro,4
America Central e Caribe,Trinidad e Tobago,2024,outubro,2
America do Norte,Canada,2015,abril,2
America do Norte,Canada,2015,agosto,5
America do Norte,Canada,2015,dezembro,61
America do Norte,Canada,2015,fevereiro,3
America do Norte,Canada,2015,julho,5
America do Norte,Canada,2015,junho,3
America do Norte,Canada,2015,maio,3
America do Norte,Canada,2015,marco,3
America do Norte,Canada,2015,novembro,36
America do Norte,Canada,2015,outubro,39
America do Norte,Canada,2015,setembro,3
America do Norte,Canada,2016,abril,5
America do Norte,Canada,2016,agosto,17
America do Norte,Canada,2016,dezembro,8
America do Norte,Canada,2016,fevereiro,16
America do Norte,Canada,2016,janeiro,29
America do Norte,Canada,2016,julho,14
America do Norte,Canada,2016,junho,5
America do Norte,Canada,2016,maio,13
America do Norte,Canada,2016,marco,5
America do Norte,Canada,2016,novembro,11
America do Norte,Canada,2016,outubro,10
America do Norte,Canada,2016,setembro,16
America do Norte,Canada,2017,agosto,8
America do Norte,Canada,2017,dezembro,10
America do Norte,Canada,2017,janeiro,6
America do Norte,Canada,2017,julho,9
America do Norte,Canada,2017,junho,5
America do Norte,Canada,2017,maio,3
America do Norte,Canada,2017,marco,5
America do Norte,Canada,2017,novembro,10
America do Norte,Canada,2017,outubro,9
America do Norte,Canada,2017,setembro,6
America do Norte,Canada,2018,abril,6
America do Norte,Canada,2018,agosto,16
America do Norte,Canada,2018,dezembro,86
America do Norte,Canada,2018,fevereiro,479
America do Norte,Canada,2018,janeiro,73
America do Norte,Canada,2018,julho,21
America do Norte,Canada,2018,junho,6
America do Norte,Canada,2018,maio,1
America do Norte,Canada,2018,marco,1
America do Norte,Canada,2018,novembro,152
America do Norte,Canada,2018,outubro,46
America do Norte,Canada,2018,setembro,38
America do Norte,Canada,2019,abril,24
America do Norte,Canada,2019,agosto,44
America do Norte,Canada,2019,dezembro,78
America do Norte,Canada,2019,fevereiro,809
America do Norte,Canada,2019,janeiro,14
America do Norte,Canada,2019,julho,42
America do Norte,Canada,2019,junho,33
America do Norte,Canada,2019,maio,13
America do Norte,Canada,2019,marco,18
America do Norte,Canada,2019,novembro,170
America do Norte,Canada,2019,outubro,74
America do Norte,Canada,2019,setembro,31
America do Norte,Canada,2020,agosto,1
America do Norte,Canada,2020,dezembro,1
America do Norte,Canada,2020,fevereiro,5
America do Norte,Canada,2020,janeiro,24
America do Norte,Canada,2020,marco,2
America do Norte,Canada,2020,novembro,4
America do Norte,Canada,2020,outubro,1
America do Norte,Canada,2021,agosto,1
America do Norte,Canada,2021,dezembro,4
America do Norte,Canada,2021,fevereiro,2
America do Norte,Canada,2021,janeiro,2
America do Norte,Canada,2021,julho,1
America do Norte,Canada,2021,novembro,5
America do Norte,Canada,2021,outubro,8
America do Norte,Canada,2022,abril,3
America do Norte,Canada,2022,agosto,17
America do Norte,Canada,2022,dezembro,47
America do Norte,Canada,2022,fevereiro,2
America do Norte,Canada,2022,janeiro,1
America do Norte,Canada,2022,julho,3
America do Norte,Canada,2022,junho,1
America do Norte,Canada,2022,novembro,47
America do Norte,Canada,2022,outubro,57
America do Norte,Canada,2022,setembro,14
America do Norte,Canada,2023,abril,8
America do Norte,Canada,2023,agosto,18
America do Norte,Canada,2023,dezembro,201
America do Norte,Canada,2023,fevereiro,5
America do Norte,Canada,2023,janeiro,18
America do Norte,Canada,2023,julho,43
America do Norte,Canada,2023,junho,11
America do Norte,Canada,2023,maio,16
America do Norte,Canada,2023,marco,5
America do Norte,Canada,2023,novembro,101
America do Norte,Canada,2023,outubro,120
America do Norte,Canada,2023,setembro,29
America do Norte,Canada,2024,abril,21
America do Norte,Canada,2024,agosto,29
America do Norte,Canada,2024,dezembro,135
America do Norte,Canada,2024,fevereiro,41
America do Norte,Canada,2024,janeiro,29
America do Norte,Canada,2024,julho,56
America do Norte,Canada,2024,junho,45
America do Norte,Canada,2024,maio,35
America do Norte,Canada,2024,marco,14
America do Norte,Canada,2024,novembro,527
America do Norte,Canada,2024,outubro,167
America do Norte,Canada,2024,setembro,38
America do Norte,Estados Unidos,2015,abril,29
America do Norte,Estados Unidos,2015,agosto,68
America do Norte,Estados Unidos,2015,dezembro,544
America do Norte,Estados Unidos,2015,fevereiro,35
America do Norte,Estados Unidos,2015,janeiro,26
America do Norte,Estados Unidos,2015,julho,94
America do Norte,Estados Unidos,2015,junho,88
America do Norte,Estados Unidos,2015,maio,33
America do Norte,Estados Unidos,2015,marco,118
America do Norte,Estados Unidos,2015,novembro,91
America do Norte,Estados Unidos,2015,outubro,144
